,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
2110,2110,15,2012-02-18,2012-02-24,3.92,137.3411,7.943,B,123737,8,2012,1.0,No Holiday,561137.0599999999
2111,2111,15,2012-02-25,2012-03-02,3.98,137.4239,7.943,B,123737,9,2012,1.0,No Holiday,541292.64
2112,2112,15,2012-03-03,2012-03-09,4.02,137.5067,7.943,B,123737,10,2012,3.0,No Holiday,545120.6700000002
2113,2113,15,2012-03-10,2012-03-16,4.02,137.5844,7.943,B,123737,11,2012,9.0,No Holiday,570611.23
2114,2114,15,2012-03-17,2012-03-23,4.05,137.6553,7.943,B,123737,12,2012,15.0,No Holiday,565481.8800000001
2115,2115,15,2012-03-24,2012-03-30,4.1,137.7262,7.943,B,123737,13,2012,6.0,No Holiday,557547.25
2116,2116,15,2012-03-31,2012-04-06,4.14,137.7971,8.15,B,123737,14,2012,4.0,No Holiday,659950.36
2117,2117,15,2012-04-07,2012-04-13,4.19,137.868,8.15,B,123737,15,2012,6.0,No Holiday,558585.13
2118,2118,15,2012-04-14,2012-04-20,4.17,137.9231,8.15,B,123737,16,2012,12.0,No Holiday,534780.57
2119,2119,15,2012-04-21,2012-04-27,4.16,137.9781,8.15,B,123737,17,2012,5.0,No Holiday,527402.6199999998
2120,2120,15,2012-04-28,2012-05-04,4.12,138.0332,8.15,B,123737,18,2012,11.0,No Holiday,577868.38
2121,2121,15,2012-05-05,2012-05-11,4.06,138.0883,8.15,B,123737,19,2012,12.0,No Holiday,579539.95
2122,2122,15,2012-05-12,2012-05-18,4.03,138.1066,8.15,B,123737,20,2012,15.0,No Holiday,600050.9800000001
2123,2123,15,2012-05-19,2012-05-25,3.98,138.1102,8.15,B,123737,21,2012,20.0,No Holiday,693780.42
2124,2124,15,2012-05-26,2012-06-01,3.92,138.1138,8.15,B,123737,22,2012,20.0,No Holiday,663971.2600000001
2125,2125,15,2012-06-02,2012-06-08,3.87,138.1174,8.15,B,123737,23,2012,15.0,No Holiday,611390.6699999999
2126,2126,15,2012-06-09,2012-06-15,3.79,138.1295,8.15,B,123737,24,2012,20.0,No Holiday,636737.65
2127,2127,15,2012-06-16,2012-06-22,3.72,138.1629,8.15,B,123737,25,2012,23.0,No Holiday,687085.6000000002
2128,2128,15,2012-06-23,2012-06-29,3.67,138.1963,8.15,B,123737,26,2012,21.0,No Holiday,624099.48
2129,2129,15,2012-06-30,2012-07-06,3.65,138.2296,8.193,B,123737,27,2012,24.0,Independence Day,678024.7500000002
2130,2130,15,2012-07-07,2012-07-13,3.69,138.263,8.193,B,123737,28,2012,23.0,No Holiday,591335.5000000001
2131,2131,15,2012-07-14,2012-07-20,3.73,138.2332,8.193,B,123737,29,2012,24.0,No Holiday,592369.2200000002
2132,2132,15,2012-07-21,2012-07-27,3.82,138.2034,8.193,B,123737,30,2012,23.0,No Holiday,571190.8300000001
2133,2133,15,2012-07-28,2012-08-03,3.82,138.1736,8.193,B,123737,31,2012,23.0,No Holiday,590739.6199999999
2134,2134,15,2012-08-04,2012-08-10,3.86,138.1438,8.193,B,123737,32,2012,23.0,No Holiday,590453.6299999998
2135,2135,15,2012-08-11,2012-08-17,3.96,138.1857,8.193,B,123737,33,2012,21.0,No Holiday,579738.1999999998
2136,2136,15,2012-08-18,2012-08-24,4.0,138.2815,8.193,B,123737,34,2012,19.0,No Holiday,606210.7700000003
2137,2137,15,2012-08-25,2012-08-31,4.03,138.3772,8.193,B,123737,35,2012,22.0,No Holiday,610185.3199999998
2138,2138,15,2012-09-01,2012-09-07,4.08,138.4729,8.193,B,123737,36,2012,22.0,No Holiday,587259.8200000003
2139,2139,15,2012-09-08,2012-09-14,4.09,138.5673,8.193,B,123737,37,2012,19.0,No Holiday,527509.7600000001
2140,2140,15,2012-09-15,2012-09-21,4.2,138.6534,8.193,B,123737,38,2012,16.0,No Holiday,533161.64
2141,2141,15,2012-09-22,2012-09-28,4.16,138.7395,8.193,B,123737,39,2012,14.0,No Holiday,553901.97
2142,2142,15,2012-09-29,2012-10-05,4.15,138.8256,7.992000000000001,B,123737,40,2012,15.0,No Holiday,573498.6399999999
2143,2143,15,2012-10-06,2012-10-12,4.19,138.9117,7.992000000000001,B,123737,41,2012,10.0,No Holiday,551799.6300000001
2144,2144,15,2012-10-13,2012-10-19,4.15,138.8336,7.992000000000001,B,123737,42,2012,12.0,No Holiday,555652.7700000003
2145,2145,15,2012-10-20,2012-10-26,4.07,138.7282,7.992000000000001,B,123737,43,2012,13.0,No Holiday,558473.6000000002
2146,2146,16,2010-01-30,2010-02-05,2.58,189.3817,7.039,B,57197,5,2010,-7.0,No Holiday,477409.29999999976
2147,2147,16,2010-02-06,2010-02-12,2.57,189.4643,7.039,B,57197,6,2010,-6.0,No Holiday,472044.2799999999
2148,2148,16,2010-02-13,2010-02-19,2.55,189.5341,7.039,B,57197,7,2010,-6.0,No Holiday,469868.69999999984
2149,2149,16,2010-02-20,2010-02-26,2.59,189.6018,7.039,B,57197,8,2010,-8.0,No Holiday,443242.17
2150,2150,16,2010-02-27,2010-03-05,2.62,189.6695,7.039,B,57197,9,2010,-2.0,No Holiday,444181.85
2151,2151,16,2010-03-06,2010-03-12,2.68,189.7372,7.039,B,57197,10,2010,-2.0,No Holiday,445393.74000000005
2152,2152,16,2010-03-13,2010-03-19,2.69,189.7343,7.039,B,57197,11,2010,1.0,No Holiday,504307.3499999999
2153,2153,16,2010-03-20,2010-03-26,2.72,189.7195,7.039,B,57197,12,2010,-1.0,No Holiday,483177.1999999998
2154,2154,16,2010-03-27,2010-04-02,2.72,189.7048,6.8420000000000005,B,57197,13,2010,2.0,No Holiday,490503.69000000006
2155,2155,16,2010-04-03,2010-04-09,2.75,189.6901,6.8420000000000005,B,57197,14,2010,1.0,No Holiday,424083.99000000005
2156,2156,16,2010-04-10,2010-04-16,2.76,189.6629,6.8420000000000005,B,57197,15,2010,8.0,No Holiday,436312.40999999974
2157,2157,16,2010-04-17,2010-04-23,2.78,189.619,6.8420000000000005,B,57197,16,2010,7.0,No Holiday,370230.94
2158,2158,16,2010-04-24,2010-04-30,2.77,189.5751,6.8420000000000005,B,57197,17,2010,3.0,No Holiday,383550.92999999993
2159,2159,16,2010-05-01,2010-05-07,2.77,189.5312,6.8420000000000005,B,57197,18,2010,3.0,No Holiday,403217.22
2160,2160,16,2010-05-08,2010-05-14,2.79,189.4904,6.8420000000000005,B,57197,19,2010,5.0,No Holiday,401770.9
2161,2161,16,2010-05-15,2010-05-21,2.78,189.4678,6.8420000000000005,B,57197,20,2010,9.0,No Holiday,435300.51
2162,2162,16,2010-05-22,2010-05-28,2.74,189.4452,6.8420000000000005,B,57197,21,2010,11.0,No Holiday,479430.00000000006
2163,2163,16,2010-05-29,2010-06-04,2.7,189.4227,6.8420000000000005,B,57197,22,2010,12.0,No Holiday,516295.80999999994
2164,2164,16,2010-06-05,2010-06-11,2.68,189.4001,6.8420000000000005,B,57197,23,2010,17.0,No Holiday,535587.31
2165,2165,16,2010-06-12,2010-06-18,2.67,189.4185,6.8420000000000005,B,57197,24,2010,11.0,No Holiday,540149.8499999999
2166,2166,16,2010-06-19,2010-06-25,2.72,189.4534,6.8420000000000005,B,57197,25,2010,17.0,No Holiday,546554.96
2167,2167,16,2010-06-26,2010-07-02,2.73,189.4883,6.867999999999999,B,57197,26,2010,18.0,No Holiday,610641.4200000002
2168,2168,16,2010-07-03,2010-07-09,2.71,189.5231,6.867999999999999,B,57197,27,2010,17.0,Independence Day,614253.3299999997
2169,2169,16,2010-07-10,2010-07-16,2.7,189.6125,6.867999999999999,B,57197,28,2010,20.0,No Holiday,586583.6900000001
2170,2170,16,2010-07-17,2010-07-23,2.69,189.7747,6.867999999999999,B,57197,29,2010,21.0,No Holiday,588344.1799999999
2171,2171,16,2010-07-24,2010-07-30,2.69,189.9369,6.867999999999999,B,57197,30,2010,22.0,No Holiday,562633.6699999999
2172,2172,16,2010-07-31,2010-08-06,2.69,190.099,6.867999999999999,B,57197,31,2010,20.0,No Holiday,586936.4500000003
2173,2173,16,2010-08-07,2010-08-13,2.72,190.2612,6.867999999999999,B,57197,32,2010,18.0,No Holiday,543757.9699999999
2174,2174,16,2010-08-14,2010-08-20,2.73,190.2948,6.867999999999999,B,57197,33,2010,18.0,No Holiday,521516.96
2175,2175,16,2010-08-21,2010-08-27,2.73,190.3285,6.867999999999999,B,57197,34,2010,19.0,No Holiday,581010.52
2176,2176,16,2010-08-28,2010-09-03,2.77,190.3622,6.867999999999999,B,57197,35,2010,14.0,No Holiday,542087.8900000001
2177,2177,16,2010-09-04,2010-09-10,2.78,190.3958,6.867999999999999,B,57197,36,2010,14.0,No Holiday,537518.5699999998
2178,2178,16,2010-09-11,2010-09-17,2.8,190.4688,6.867999999999999,B,57197,37,2010,14.0,No Holiday,522049.5200000001
2179,2179,16,2010-09-18,2010-09-24,2.79,190.5713,6.867999999999999,B,57197,38,2010,15.0,No Holiday,511330.32
2180,2180,16,2010-09-25,2010-10-01,2.76,190.6738,6.986000000000001,B,57197,39,2010,15.0,No Holiday,463977.54
2181,2181,16,2010-10-02,2010-10-08,2.74,190.7763,6.986000000000001,B,57197,40,2010,12.0,No Holiday,442894.19999999995
2182,2182,16,2010-10-09,2010-10-15,2.76,190.8623,6.986000000000001,B,57197,41,2010,7.0,No Holiday,452169.28
2183,2183,16,2010-10-16,2010-10-22,2.76,190.907,6.986000000000001,B,57197,42,2010,8.0,No Holiday,541216.92
2184,2184,16,2010-10-23,2010-10-29,2.75,190.9517,6.986000000000001,B,57197,43,2010,2.0,No Holiday,495022.50999999995
2185,2185,16,2010-10-30,2010-11-05,2.73,190.9964,6.986000000000001,B,57197,44,2010,4.0,No Holiday,446905.01999999996
2186,2186,16,2010-11-06,2010-11-12,2.74,191.0411,6.986000000000001,B,57197,45,2010,1.0,No Holiday,453632.76
2187,2187,16,2010-11-13,2010-11-19,2.76,191.0312,6.986000000000001,B,57197,46,2010,-3.0,No Holiday,458634.6800000001
2188,2188,16,2010-11-20,2010-11-26,2.74,191.0122,6.986000000000001,B,57197,47,2010,-5.0,Thanksgiving Day,651837.7700000001
2189,2189,16,2010-11-27,2010-12-03,2.71,190.9931,6.986000000000001,B,57197,48,2010,-5.0,No Holiday,512260.5899999998
2190,2190,16,2010-12-04,2010-12-10,2.73,190.9741,6.986000000000001,B,57197,49,2010,-0.0,No Holiday,570103.6399999999
2191,2191,16,2010-12-11,2010-12-17,2.78,191.0303,6.986000000000001,B,57197,50,2010,-3.0,No Holiday,648652.01
2192,2192,16,2010-12-18,2010-12-24,2.78,191.143,6.986000000000001,B,57197,51,2010,-0.0,Christmas,1004730.69
2193,2193,16,2010-12-25,2010-12-31,2.83,191.2557,6.986000000000001,B,57197,52,2010,-7.0,Christmas,575317.3799999999
2194,2194,16,2011-01-01,2011-01-07,2.88,191.3684,6.614,B,57197,1,2011,-11.0,New Year's Day,573545.9599999998
2195,2195,16,2011-01-08,2011-01-14,2.91,191.4785,6.614,B,57197,2,2011,-8.0,No Holiday,470365.58999999985
2196,2196,16,2011-01-15,2011-01-21,2.97,191.5732,6.614,B,57197,3,2011,-2.0,No Holiday,462888.1299999999
2197,2197,16,2011-01-22,2011-01-28,3.01,191.6679,6.614,B,57197,4,2011,-6.0,No Holiday,448391.98999999993
2198,2198,16,2011-01-29,2011-02-04,3.01,191.7626,6.614,B,57197,5,2011,-10.0,No Holiday,479263.1499999999
2199,2199,16,2011-02-05,2011-02-11,3.04,191.8573,6.614,B,57197,6,2011,-9.0,No Holiday,466806.89
2200,2200,16,2011-02-12,2011-02-18,3.05,191.9178,6.614,B,57197,7,2011,-3.0,No Holiday,491179.78999999986
2201,2201,16,2011-02-19,2011-02-25,3.1,191.9647,6.614,B,57197,8,2011,-3.0,No Holiday,475201.6400000001
2202,2202,16,2011-02-26,2011-03-04,3.23,192.0116,6.614,B,57197,9,2011,-0.0,No Holiday,484829.07
2203,2203,16,2011-03-05,2011-03-11,3.37,192.0585,6.614,B,57197,10,2011,-1.0,No Holiday,457504.3500000001
2204,2204,16,2011-03-12,2011-03-18,3.41,192.1238,6.614,B,57197,11,2011,2.0,No Holiday,497373.49000000005
2205,2205,16,2011-03-19,2011-03-25,3.41,192.1965,6.614,B,57197,12,2011,-0.0,No Holiday,465279.68
2206,2206,16,2011-03-26,2011-04-01,3.46,192.2692,6.3389999999999995,B,57197,13,2011,2.0,No Holiday,459756.1100000001
2207,2207,16,2011-04-02,2011-04-08,3.53,192.3419,6.3389999999999995,B,57197,14,2011,3.0,No Holiday,439276.49999999994
2208,2208,16,2011-04-09,2011-04-15,3.61,192.4226,6.3389999999999995,B,57197,15,2011,1.0,No Holiday,427855.24
2209,2209,16,2011-04-16,2011-04-22,3.64,192.5235,6.3389999999999995,B,57197,16,2011,5.0,No Holiday,368600.00000000006
2210,2210,16,2011-04-23,2011-04-29,3.66,192.6243,6.3389999999999995,B,57197,17,2011,3.0,No Holiday,378100.3100000001
2211,2211,16,2011-04-30,2011-05-06,3.74,192.7252,6.3389999999999995,B,57197,18,2011,4.0,No Holiday,423805.22000000003
2212,2212,16,2011-05-07,2011-05-13,3.77,192.8261,6.3389999999999995,B,57197,19,2011,6.0,No Holiday,410406.9499999999
2213,2213,16,2011-05-14,2011-05-20,3.83,192.8313,6.3389999999999995,B,57197,20,2011,7.0,No Holiday,435397.19000000024
2214,2214,16,2011-05-21,2011-05-27,3.8,192.8366,6.3389999999999995,B,57197,21,2011,7.0,No Holiday,444718.6799999999
2215,2215,16,2011-05-28,2011-06-03,3.76,192.8418,6.3389999999999995,B,57197,22,2011,12.0,No Holiday,531080.3099999998
2216,2216,16,2011-06-04,2011-06-10,3.74,192.8471,6.3389999999999995,B,57197,23,2011,13.0,No Holiday,600952.0600000002
2217,2217,16,2011-06-11,2011-06-17,3.7,192.9035,6.3389999999999995,B,57197,24,2011,15.0,No Holiday,581546.2300000002
2218,2218,16,2011-06-18,2011-06-24,3.66,192.9983,6.3389999999999995,B,57197,25,2011,12.0,No Holiday,569105.0300000001
2219,2219,16,2011-06-25,2011-07-01,3.6,193.0931,6.337999999999999,B,57197,26,2011,18.0,No Holiday,608737.5599999998
2220,2220,16,2011-07-02,2011-07-08,3.54,193.1878,6.337999999999999,B,57197,27,2011,18.0,Independence Day,634634.66
2221,2221,16,2011-07-09,2011-07-15,3.53,193.3125,6.337999999999999,B,57197,28,2011,18.0,No Holiday,586841.77
2222,2222,16,2011-07-16,2011-07-22,3.54,193.512,6.337999999999999,B,57197,29,2011,19.0,No Holiday,581758.2199999999
2223,2223,16,2011-07-23,2011-07-29,3.55,193.7115,6.337999999999999,B,57197,30,2011,19.0,No Holiday,582381.9500000002
2224,2224,16,2011-07-30,2011-08-05,3.55,193.911,6.337999999999999,B,57197,31,2011,18.0,No Holiday,592981.3300000001
2225,2225,16,2011-08-06,2011-08-12,3.54,194.1105,6.337999999999999,B,57197,32,2011,19.0,No Holiday,563884.47
2226,2226,16,2011-08-13,2011-08-19,3.5,194.2501,6.337999999999999,B,57197,33,2011,20.0,No Holiday,554630.42
2227,2227,16,2011-08-20,2011-08-26,3.48,194.3796,6.337999999999999,B,57197,34,2011,20.0,No Holiday,557312.0099999999
2228,2228,16,2011-08-27,2011-09-02,3.51,194.5092,6.337999999999999,B,57197,35,2011,17.0,No Holiday,580805.33
2229,2229,16,2011-09-03,2011-09-09,3.57,194.6388,6.337999999999999,B,57197,36,2011,14.0,No Holiday,574622.56
2230,2230,16,2011-09-10,2011-09-16,3.6,194.742,6.337999999999999,B,57197,37,2011,12.0,No Holiday,539081.09
2231,2231,16,2011-09-17,2011-09-23,3.58,194.81,6.337999999999999,B,57197,38,2011,10.0,No Holiday,504856.9700000001
2232,2232,16,2011-09-24,2011-09-30,3.54,194.878,6.337999999999999,B,57197,39,2011,14.0,No Holiday,450075.30999999994
2233,2233,16,2011-10-01,2011-10-07,3.5,194.946,6.232,B,57197,40,2011,9.0,No Holiday,482926.9300000001
2234,2234,16,2011-10-08,2011-10-14,3.49,195.0261,6.232,B,57197,41,2011,4.0,No Holiday,498241.05999999994
2235,2235,16,2011-10-15,2011-10-21,3.55,195.179,6.232,B,57197,42,2011,8.0,No Holiday,560104.16
2236,2236,16,2011-10-22,2011-10-28,3.55,195.3319,6.232,B,57197,43,2011,6.0,No Holiday,505918.2100000001
2237,2237,16,2011-10-29,2011-11-04,3.53,195.4848,6.232,B,57197,44,2011,1.0,No Holiday,511059.95
2238,2238,16,2011-11-05,2011-11-11,3.5,195.6377,6.232,B,57197,45,2011,-1.0,No Holiday,513181.31
2239,2239,16,2011-11-12,2011-11-18,3.48,195.7185,6.232,B,57197,46,2011,-0.0,No Holiday,480353.64
2240,2240,16,2011-11-19,2011-11-25,3.42,195.7704,6.232,B,57197,47,2011,-0.0,Thanksgiving Day,712422.4
2241,2241,16,2011-11-26,2011-12-02,3.38,195.8223,6.232,B,57197,48,2011,-2.0,No Holiday,530492.8399999997
2242,2242,16,2011-12-03,2011-12-09,3.33,195.8743,6.232,B,57197,49,2011,-10.0,No Holiday,574798.8600000001
2243,2243,16,2011-12-10,2011-12-16,3.27,195.9842,6.232,B,57197,50,2011,-5.0,No Holiday,679481.8999999999
2244,2244,16,2011-12-17,2011-12-23,3.17,196.1714,6.232,B,57197,51,2011,-6.0,No Holiday,950691.9600000001
2245,2245,16,2011-12-24,2011-12-30,3.12,196.3586,6.232,B,57197,52,2011,-4.0,Christmas,665861.06
2246,2246,16,2011-12-31,2012-01-06,3.1,196.5458,6.162000000000001,B,57197,1,2012,-3.0,New Year's Day,564538.07
2247,2247,16,2012-01-07,2012-01-13,3.08,196.7331,6.162000000000001,B,57197,2,2012,-7.0,No Holiday,508520.0899999999
2248,2248,16,2012-01-14,2012-01-20,3.06,196.7797,6.162000000000001,B,57197,3,2012,-1.0,No Holiday,474389.74999999994
2249,2249,16,2012-01-21,2012-01-27,3.04,196.8263,6.162000000000001,B,57197,4,2012,-2.0,No Holiday,453979.19000000024
2250,2250,16,2012-01-28,2012-02-03,3.03,196.8729,6.162000000000001,B,57197,5,2012,-4.0,No Holiday,475905.10000000003
2251,2251,16,2012-02-04,2012-02-10,3.1,196.9195,6.162000000000001,B,57197,6,2012,-5.0,No Holiday,473766.97000000003
2252,2252,16,2012-02-11,2012-02-17,3.11,196.9433,6.162000000000001,B,57197,7,2012,-0.0,No Holiday,494069.49
2253,2253,16,2012-02-18,2012-02-24,3.13,196.9499,6.162000000000001,B,57197,8,2012,-3.0,No Holiday,495720.29999999993
2254,2254,16,2012-02-25,2012-03-02,3.19,196.9565,6.162000000000001,B,57197,9,2012,-5.0,No Holiday,464189.0899999999
2255,2255,16,2012-03-03,2012-03-09,3.29,196.9632,6.162000000000001,B,57197,10,2012,-2.0,No Holiday,495951.66
2256,2256,16,2012-03-10,2012-03-16,3.49,197.0457,6.162000000000001,B,57197,11,2012,3.0,No Holiday,520850.7100000001
2257,2257,16,2012-03-17,2012-03-23,3.66,197.2295,6.162000000000001,B,57197,12,2012,4.0,No Holiday,493503.89
2258,2258,16,2012-03-24,2012-03-30,3.75,197.4133,6.162000000000001,B,57197,13,2012,9.0,No Holiday,485095.40999999974
2259,2259,16,2012-03-31,2012-04-06,3.85,197.5971,6.169,B,57197,14,2012,9.0,No Holiday,502662.0699999999
2260,2260,16,2012-04-07,2012-04-13,3.9,197.7809,6.169,B,57197,15,2012,8.0,No Holiday,450756.7099999999
2261,2261,16,2012-04-14,2012-04-20,3.94,197.7227,6.169,B,57197,16,2012,6.0,No Holiday,436221.25999999995
2262,2262,16,2012-04-21,2012-04-27,3.93,197.6645,6.169,B,57197,17,2012,15.0,No Holiday,398445.14999999997
2263,2263,16,2012-04-28,2012-05-04,3.9,197.6064,6.169,B,57197,18,2012,11.0,No Holiday,426959.62000000005
2264,2264,16,2012-05-05,2012-05-11,3.87,197.5482,6.169,B,57197,19,2012,12.0,No Holiday,479855.0000000001
2265,2265,16,2012-05-12,2012-05-18,3.84,197.5553,6.169,B,57197,20,2012,14.0,No Holiday,493506.47
2266,2266,16,2012-05-19,2012-05-25,3.8,197.5886,6.169,B,57197,21,2012,14.0,No Holiday,518045.09
2267,2267,16,2012-05-26,2012-06-01,3.76,197.6219,6.169,B,57197,22,2012,15.0,No Holiday,532311.9299999999
2268,2268,16,2012-06-02,2012-06-08,3.74,197.6552,6.169,B,57197,23,2012,19.0,No Holiday,603618.8899999997
2269,2269,16,2012-06-09,2012-06-15,3.72,197.6923,6.169,B,57197,24,2012,19.0,No Holiday,570045.7899999999
2270,2270,16,2012-06-16,2012-06-22,3.74,197.7389,6.169,B,57197,25,2012,21.0,No Holiday,581745.7199999999
2271,2271,16,2012-06-23,2012-06-29,3.69,197.7856,6.169,B,57197,26,2012,25.0,No Holiday,570162.2799999998
2272,2272,16,2012-06-30,2012-07-06,3.65,197.8322,6.061,B,57197,27,2012,21.0,Independence Day,641763.5299999999
2273,2273,16,2012-07-07,2012-07-13,3.61,197.8789,6.061,B,57197,28,2012,21.0,No Holiday,569005.0600000002
2274,2274,16,2012-07-14,2012-07-20,3.58,197.929,6.061,B,57197,29,2012,20.0,No Holiday,565297.5399999999
2275,2275,16,2012-07-21,2012-07-27,3.57,197.9792,6.061,B,57197,30,2012,21.0,No Holiday,539337.8699999999
2276,2276,16,2012-07-28,2012-08-03,3.53,198.0294,6.061,B,57197,31,2012,20.0,No Holiday,584000.7100000003
2277,2277,16,2012-08-04,2012-08-10,3.51,198.0796,6.061,B,57197,32,2012,21.0,No Holiday,554036.8400000002
2278,2278,16,2012-08-11,2012-08-17,3.54,198.1001,6.061,B,57197,33,2012,17.0,No Holiday,521896.6000000001
2279,2279,16,2012-08-18,2012-08-24,3.56,198.0984,6.061,B,57197,34,2012,16.0,No Holiday,551152.1500000001
2280,2280,16,2012-08-25,2012-08-31,3.56,198.0967,6.061,B,57197,35,2012,18.0,No Holiday,551837.31
2281,2281,16,2012-09-01,2012-09-07,3.6,198.095,6.061,B,57197,36,2012,16.0,No Holiday,537138.58
2282,2282,16,2012-09-08,2012-09-14,3.66,198.1267,6.061,B,57197,37,2012,14.0,No Holiday,526525.16
2283,2283,16,2012-09-15,2012-09-21,3.76,198.3585,6.061,B,57197,38,2012,14.0,No Holiday,509942.56
2284,2284,16,2012-09-22,2012-09-28,3.79,198.5903,6.061,B,57197,39,2012,11.0,No Holiday,469607.73000000004
2285,2285,16,2012-09-29,2012-10-05,3.78,198.8221,5.847,B,57197,40,2012,10.0,No Holiday,471281.68000000005
2286,2286,16,2012-10-06,2012-10-12,3.76,199.0539,5.847,B,57197,41,2012,6.0,No Holiday,491817.1899999998
2287,2287,16,2012-10-13,2012-10-19,3.75,199.1482,5.847,B,57197,42,2012,5.0,No Holiday,577198.97
2288,2288,16,2012-10-20,2012-10-26,3.69,199.2195,5.847,B,57197,43,2012,5.0,No Holiday,475770.1400000001
2289,2289,17,2010-01-30,2010-02-05,2.67,126.4421,6.547999999999999,B,93188,5,2010,-5.0,No Holiday,789036.0199999998
2290,2290,17,2010-02-06,2010-02-12,2.67,126.4963,6.547999999999999,B,93188,6,2010,-8.0,No Holiday,841951.91
2291,2291,17,2010-02-13,2010-02-19,2.65,126.5263,6.547999999999999,B,93188,7,2010,-4.0,No Holiday,800713.9999999999
2292,2292,17,2010-02-20,2010-02-26,2.67,126.5523,6.547999999999999,B,93188,8,2010,-9.0,No Holiday,749549.55
2293,2293,17,2010-02-27,2010-03-05,2.68,126.5783,6.547999999999999,B,93188,9,2010,-0.0,No Holiday,783300.05
2294,2294,17,2010-03-06,2010-03-12,2.73,126.6043,6.547999999999999,B,93188,10,2010,-1.0,No Holiday,763961.8200000003
2295,2295,17,2010-03-13,2010-03-19,2.78,126.6066,6.547999999999999,B,93188,11,2010,1.0,No Holiday,752034.52
2296,2296,17,2010-03-20,2010-03-26,2.82,126.6051,6.547999999999999,B,93188,12,2010,2.0,No Holiday,793097.6399999994
2297,2297,17,2010-03-27,2010-04-02,2.84,126.6035,6.635,B,93188,13,2010,3.0,No Holiday,848521.1699999999
2298,2298,17,2010-04-03,2010-04-09,2.88,126.6019,6.635,B,93188,14,2010,1.0,No Holiday,770228.02
2299,2299,17,2010-04-10,2010-04-16,2.92,126.5621,6.635,B,93188,15,2010,7.0,No Holiday,757738.76
2300,2300,17,2010-04-17,2010-04-23,2.94,126.4713,6.635,B,93188,16,2010,11.0,No Holiday,977790.8299999997
2301,2301,17,2010-04-24,2010-04-30,2.94,126.3806,6.635,B,93188,17,2010,7.0,No Holiday,807798.7299999997
2302,2302,17,2010-05-01,2010-05-07,2.95,126.2898,6.635,B,93188,18,2010,5.0,No Holiday,843848.6500000001
2303,2303,17,2010-05-08,2010-05-14,2.96,126.2085,6.635,B,93188,19,2010,8.0,No Holiday,813756.0900000001
2304,2304,17,2010-05-15,2010-05-21,2.95,126.1844,6.635,B,93188,20,2010,12.0,No Holiday,826626.4999999999
2305,2305,17,2010-05-22,2010-05-28,2.91,126.1602,6.635,B,93188,21,2010,9.0,No Holiday,872817.6200000001
2306,2306,17,2010-05-29,2010-06-04,2.87,126.1361,6.635,B,93188,22,2010,12.0,No Holiday,876902.87
2307,2307,17,2010-06-05,2010-06-11,2.84,126.1119,6.635,B,93188,23,2010,14.0,No Holiday,845252.2099999998
2308,2308,17,2010-06-12,2010-06-18,2.82,126.114,6.635,B,93188,24,2010,13.0,No Holiday,877996.2700000003
2309,2309,17,2010-06-19,2010-06-25,2.82,126.1266,6.635,B,93188,25,2010,17.0,No Holiday,893995.4400000001
2310,2310,17,2010-06-26,2010-07-02,2.81,126.1392,6.697,B,93188,26,2010,21.0,No Holiday,958875.3699999999
2311,2311,17,2010-07-03,2010-07-09,2.8,126.1518,6.697,B,93188,27,2010,17.0,Independence Day,836915.9199999998
2312,2312,17,2010-07-10,2010-07-16,2.79,126.1498,6.697,B,93188,28,2010,19.0,No Holiday,876591.41
2313,2313,17,2010-07-17,2010-07-23,2.8,126.1284,6.697,B,93188,29,2010,21.0,No Holiday,893504.8700000001
