Unnamed: 0,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales,Ave_Sales,Label
1678,1678,12,2012-02-04,2012-02-10,3.72,130.3849,12.187,B,112238,6,2012,11.0,No Holiday,1199330.85,1009001.6094405593,Above
1679,1679,12,2012-02-11,2012-02-17,3.78,130.4546,12.187,B,112238,7,2012,11.0,No Holiday,1240048.85,1009001.6094405593,Above
1680,1680,12,2012-02-18,2012-02-24,3.95,130.5502,12.187,B,112238,8,2012,12.0,No Holiday,1112034.7199999995,1009001.6094405593,Above
1681,1681,12,2012-02-25,2012-03-02,4.18,130.6458,12.187,B,112238,9,2012,11.0,No Holiday,1147636.9599999995,1009001.6094405593,Above
1682,1682,12,2012-03-03,2012-03-09,4.25,130.7414,12.187,B,112238,10,2012,13.0,No Holiday,1113208.57,1009001.6094405593,Above
1683,1683,12,2012-03-10,2012-03-16,4.27,130.8262,12.187,B,112238,11,2012,18.0,No Holiday,1088498.5199999998,1009001.6094405593,Above
1684,1684,12,2012-03-17,2012-03-23,4.04,130.8966,12.187,B,112238,12,2012,13.0,No Holiday,1045419.87,1009001.6094405593,Above
1685,1685,12,2012-03-24,2012-03-30,4.29,130.9671,12.187,B,112238,13,2012,18.0,No Holiday,1025382.22,1009001.6094405593,Above
1686,1686,12,2012-03-31,2012-04-06,4.12,131.0375,11.627,B,112238,14,2012,18.0,No Holiday,1128765.7099999995,1009001.6094405593,Above
1687,1687,12,2012-04-07,2012-04-13,4.25,131.108,11.627,B,112238,15,2012,18.0,No Holiday,1083811.1899999995,1009001.6094405593,Above
1688,1688,12,2012-04-14,2012-04-20,4.22,131.1173,11.627,B,112238,16,2012,19.0,No Holiday,1006486.9599999995,1009001.6094405593,Below
1689,1689,12,2012-04-21,2012-04-27,4.19,131.1267,11.627,B,112238,17,2012,26.0,No Holiday,1004252.38,1009001.6094405593,Below
1690,1690,12,2012-04-28,2012-05-04,4.17,131.136,11.627,B,112238,18,2012,24.0,No Holiday,1073433.6900000002,1009001.6094405593,Above
1691,1691,12,2012-05-05,2012-05-11,4.19,131.1453,11.627,B,112238,19,2012,25.0,No Holiday,1041995.22,1009001.6094405593,Above
1692,1692,12,2012-05-12,2012-05-18,4.11,131.0983,11.627,B,112238,20,2012,29.0,No Holiday,1020486.05,1009001.6094405593,Above
1693,1693,12,2012-05-19,2012-05-25,4.29,131.0288,11.627,B,112238,21,2012,29.0,No Holiday,991514.2100000004,1009001.6094405593,Below
1694,1694,12,2012-05-26,2012-06-01,4.28,130.9592,11.627,B,112238,22,2012,26.0,No Holiday,981345.2,1009001.6094405593,Below
1695,1695,12,2012-06-02,2012-06-08,4.1,130.8897,11.627,B,112238,23,2012,29.0,No Holiday,1086231.4699999995,1009001.6094405593,Above
1696,1696,12,2012-06-09,2012-06-15,4.14,130.8295,11.627,B,112238,24,2012,30.0,No Holiday,1019555.51,1009001.6094405593,Above
1697,1697,12,2012-06-16,2012-06-22,4.01,130.7929,11.627,B,112238,25,2012,33.0,No Holiday,981386.25,1009001.6094405593,Below
1698,1698,12,2012-06-23,2012-06-29,3.88,130.7563,11.627,B,112238,26,2012,32.0,No Holiday,943124.74,1009001.6094405593,Below
1699,1699,12,2012-06-30,2012-07-06,3.76,130.7196,10.925999999999998,B,112238,27,2012,32.0,Independence Day,1014898.7799999998,1009001.6094405593,Above
1700,1700,12,2012-07-07,2012-07-13,3.72,130.683,10.925999999999998,B,112238,28,2012,35.0,No Holiday,960312.75,1009001.6094405593,Below
1701,1701,12,2012-07-14,2012-07-20,3.73,130.7013,10.925999999999998,B,112238,29,2012,30.0,No Holiday,941550.34,1009001.6094405593,Below
1702,1702,12,2012-07-21,2012-07-27,3.77,130.7196,10.925999999999998,B,112238,30,2012,34.0,No Holiday,916967.9200000005,1009001.6094405593,Below
1703,1703,12,2012-07-28,2012-08-03,3.76,130.7379,10.925999999999998,B,112238,31,2012,31.0,No Holiday,958667.23,1009001.6094405593,Below
1704,1704,12,2012-08-04,2012-08-10,3.81,130.7562,10.925999999999998,B,112238,32,2012,36.0,No Holiday,984689.9,1009001.6094405593,Below
1705,1705,12,2012-08-11,2012-08-17,4.0,130.791,10.925999999999998,B,112238,33,2012,35.0,No Holiday,1005003.12,1009001.6094405593,Below
1706,1706,12,2012-08-18,2012-08-24,4.06,130.8382,10.925999999999998,B,112238,34,2012,30.0,No Holiday,1048101.39,1009001.6094405593,Above
1707,1707,12,2012-08-25,2012-08-31,4.09,130.8854,10.925999999999998,B,112238,35,2012,32.0,No Holiday,1061943.4899999998,1009001.6094405593,Above
1708,1708,12,2012-09-01,2012-09-07,4.12,130.9325,10.925999999999998,B,112238,36,2012,31.0,No Holiday,955146.0399999996,1009001.6094405593,Below
1709,1709,12,2012-09-08,2012-09-14,4.13,130.9777,10.925999999999998,B,112238,37,2012,29.0,No Holiday,885892.3700000005,1009001.6094405593,Below
1710,1710,12,2012-09-15,2012-09-21,4.12,131.0103,10.925999999999998,B,112238,38,2012,28.0,No Holiday,922735.37,1009001.6094405593,Below
1711,1711,12,2012-09-22,2012-09-28,3.97,131.043,10.925999999999998,B,112238,39,2012,27.0,No Holiday,880415.67,1009001.6094405593,Below
1712,1712,12,2012-09-29,2012-10-05,3.97,131.0757,10.199,B,112238,40,2012,28.0,No Holiday,979825.9200000005,1009001.6094405593,Below
1713,1713,12,2012-10-06,2012-10-12,4.47,131.1083,10.199,B,112238,41,2012,22.0,No Holiday,934917.47,1009001.6094405593,Below
1714,1714,12,2012-10-13,2012-10-19,4.45,131.15,10.199,B,112238,42,2012,20.0,No Holiday,960945.43,1009001.6094405593,Below
1715,1715,12,2012-10-20,2012-10-26,4.3,131.1931,10.199,B,112238,43,2012,19.0,No Holiday,974697.6,1009001.6094405593,Below
1716,1716,13,2010-01-30,2010-02-05,2.67,126.4421,8.316,A,219622,5,2010,-0.0,No Holiday,1967220.53,1989706.2763888899,Below
1717,1717,13,2010-02-06,2010-02-12,2.67,126.4963,8.316,A,219622,6,2010,1.0,No Holiday,2030933.46,1989706.2763888899,Above
1718,1718,13,2010-02-13,2010-02-19,2.65,126.5263,8.316,A,219622,7,2010,2.0,No Holiday,1970274.64,1989706.2763888899,Below
1719,1719,13,2010-02-20,2010-02-26,2.67,126.5523,8.316,A,219622,8,2010,-1.0,No Holiday,1817850.32,1989706.2763888899,Below
1720,1720,13,2010-02-27,2010-03-05,2.68,126.5783,8.316,A,219622,9,2010,5.0,No Holiday,1939980.43,1989706.2763888899,Below
1721,1721,13,2010-03-06,2010-03-12,2.73,126.6043,8.316,A,219622,10,2010,3.0,No Holiday,1840686.94,1989706.2763888899,Below
1722,1722,13,2010-03-13,2010-03-19,2.78,126.6066,8.316,A,219622,11,2010,6.0,No Holiday,1879794.8899999997,1989706.2763888899,Below
1723,1723,13,2010-03-20,2010-03-26,2.82,126.6051,8.316,A,219622,12,2010,5.0,No Holiday,1882095.98,1989706.2763888899,Below
1724,1724,13,2010-03-27,2010-04-02,2.84,126.6035,8.107000000000001,A,219622,13,2010,6.0,No Holiday,2142482.14,1989706.2763888899,Above
1725,1725,13,2010-04-03,2010-04-09,2.88,126.6019,8.107000000000001,A,219622,14,2010,4.0,No Holiday,1898321.3299999996,1989706.2763888899,Below
1726,1726,13,2010-04-10,2010-04-16,2.92,126.5621,8.107000000000001,A,219622,15,2010,10.0,No Holiday,1819660.44,1989706.2763888899,Below
1727,1727,13,2010-04-17,2010-04-23,2.94,126.4713,8.107000000000001,A,219622,16,2010,13.0,No Holiday,1909330.77,1989706.2763888899,Below
1728,1728,13,2010-04-24,2010-04-30,2.94,126.3806,8.107000000000001,A,219622,17,2010,9.0,No Holiday,1785823.3699999996,1989706.2763888899,Below
1729,1729,13,2010-05-01,2010-05-07,2.95,126.2898,8.107000000000001,A,219622,18,2010,7.0,No Holiday,2005478.46,1989706.2763888899,Above
1730,1730,13,2010-05-08,2010-05-14,2.96,126.2085,8.107000000000001,A,219622,19,2010,10.0,No Holiday,1890273.44,1989706.2763888899,Below
1731,1731,13,2010-05-15,2010-05-21,2.95,126.1844,8.107000000000001,A,219622,20,2010,14.0,No Holiday,1853657.6,1989706.2763888899,Below
1732,1732,13,2010-05-22,2010-05-28,2.91,126.1602,8.107000000000001,A,219622,21,2010,12.0,No Holiday,1877358.8599999996,1989706.2763888899,Below
1733,1733,13,2010-05-29,2010-06-04,2.87,126.1361,8.107000000000001,A,219622,22,2010,15.0,No Holiday,2022705.2200000002,1989706.2763888899,Above
1734,1734,13,2010-06-05,2010-06-11,2.84,126.1119,8.107000000000001,A,219622,23,2010,18.0,No Holiday,2037880.9599999997,1989706.2763888899,Above
1735,1735,13,2010-06-12,2010-06-18,2.82,126.11399999999999,8.107000000000001,A,219622,24,2010,15.0,No Holiday,2003435.3100000003,1989706.2763888899,Above
1736,1736,13,2010-06-19,2010-06-25,2.82,126.1266,8.107000000000001,A,219622,25,2010,22.0,No Holiday,1970340.25,1989706.2763888899,Below
1737,1737,13,2010-06-26,2010-07-02,2.81,126.1392,7.951,A,219622,26,2010,26.0,No Holiday,2018314.71,1989706.2763888899,Above
1738,1738,13,2010-07-03,2010-07-09,2.8,126.1518,7.951,A,219622,27,2010,22.0,Independence Day,1870843.9,1989706.2763888899,Below
1739,1739,13,2010-07-10,2010-07-16,2.79,126.1498,7.951,A,219622,28,2010,25.0,No Holiday,1932231.05,1989706.2763888899,Below
1740,1740,13,2010-07-17,2010-07-23,2.8,126.1284,7.951,A,219622,29,2010,28.0,No Holiday,1907351.2,1989706.2763888899,Below
1741,1741,13,2010-07-24,2010-07-30,2.8,126.1069,7.951,A,219622,30,2010,26.0,No Holiday,1817887.2299999997,1989706.2763888899,Below
1742,1742,13,2010-07-31,2010-08-06,2.8,126.0855,7.951,A,219622,31,2010,27.0,No Holiday,1969121.45,1989706.2763888899,Below
1743,1743,13,2010-08-07,2010-08-13,2.84,126.064,7.951,A,219622,32,2010,24.0,No Holiday,1877592.55,1989706.2763888899,Below
1744,1744,13,2010-08-14,2010-08-20,2.85,126.0766,7.951,A,219622,33,2010,25.0,No Holiday,1997397.63,1989706.2763888899,Above
1745,1745,13,2010-08-21,2010-08-27,2.85,126.0893,7.951,A,219622,34,2010,24.0,No Holiday,1908278.2700000003,1989706.2763888899,Below
1746,1746,13,2010-08-28,2010-09-03,2.87,126.1019,7.951,A,219622,35,2010,19.0,No Holiday,1911852.58,1989706.2763888899,Below
1747,1747,13,2010-09-04,2010-09-10,2.87,126.1146,7.951,A,219622,36,2010,19.0,No Holiday,1772143.9400000004,1989706.2763888899,Below
1748,1748,13,2010-09-11,2010-09-17,2.88,126.1455,7.951,A,219622,37,2010,19.0,No Holiday,1790279.7399999998,1989706.2763888899,Below
1749,1749,13,2010-09-18,2010-09-24,2.87,126.19,7.951,A,219622,38,2010,20.0,No Holiday,1705655.0900000003,1989706.2763888899,Below
1750,1750,13,2010-09-25,2010-10-01,2.85,126.2346,7.795,A,219622,39,2010,20.0,No Holiday,1765584.479999999,1989706.2763888899,Below
1751,1751,13,2010-10-02,2010-10-08,2.84,126.2792,7.795,A,219622,40,2010,17.0,No Holiday,1871924.07,1989706.2763888899,Below
1752,1752,13,2010-10-09,2010-10-15,2.84,126.3267,7.795,A,219622,41,2010,12.0,No Holiday,1851431.06,1989706.2763888899,Below
1753,1753,13,2010-10-16,2010-10-22,2.85,126.3815,7.795,A,219622,42,2010,14.0,No Holiday,1796949.59,1989706.2763888899,Below
1754,1754,13,2010-10-23,2010-10-29,2.84,126.4364,7.795,A,219622,43,2010,7.0,No Holiday,1887895.07,1989706.2763888899,Below
1755,1755,13,2010-10-30,2010-11-05,2.83,126.4913,7.795,A,219622,44,2010,10.0,No Holiday,1854967.66,1989706.2763888899,Below
1756,1756,13,2010-11-06,2010-11-12,2.83,126.5462,7.795,A,219622,45,2010,6.0,No Holiday,1939964.63,1989706.2763888899,Below
1757,1757,13,2010-11-13,2010-11-19,2.84,126.6072,7.795,A,219622,46,2010,6.0,No Holiday,1925393.91,1989706.2763888899,Below
1758,1758,13,2010-11-20,2010-11-26,2.83,126.6693,7.795,A,219622,47,2010,-2.0,Thanksgiving Day,2766400.049999999,1989706.2763888899,Above
1759,1759,13,2010-11-27,2010-12-03,2.81,126.7313,7.795,A,219622,48,2010,-3.0,No Holiday,2083379.89,1989706.2763888899,Above
1760,1760,13,2010-12-04,2010-12-10,2.82,126.7934,7.795,A,219622,49,2010,3.0,No Holiday,2461468.35,1989706.2763888899,Above
1761,1761,13,2010-12-11,2010-12-17,2.84,126.8795,7.795,A,219622,50,2010,2.0,No Holiday,2771646.809999999,1989706.2763888899,Above
1762,1762,13,2010-12-18,2010-12-24,2.85,126.9836,7.795,A,219622,51,2010,2.0,Christmas,3595903.2,1989706.2763888899,Above
1763,1763,13,2010-12-25,2010-12-31,2.87,127.0877,7.795,A,219622,52,2010,-3.0,Christmas,1675292.0,1989706.2763888899,Below
1764,1764,13,2011-01-01,2011-01-07,2.89,127.1918,7.47,A,219622,1,2011,-8.0,New Year's Day,1744544.39,1989706.2763888899,Below
1765,1765,13,2011-01-08,2011-01-14,2.9,127.3009,7.47,A,219622,2,2011,-6.0,No Holiday,1682316.3099999994,1989706.2763888899,Below
1766,1766,13,2011-01-15,2011-01-21,2.93,127.4405,7.47,A,219622,3,2011,2.0,No Holiday,1770177.3700000006,1989706.2763888899,Below
1767,1767,13,2011-01-22,2011-01-28,2.96,127.58,7.47,A,219622,4,2011,-0.0,No Holiday,1633663.12,1989706.2763888899,Below
1768,1768,13,2011-01-29,2011-02-04,2.97,127.7196,7.47,A,219622,5,2011,-5.0,No Holiday,1848186.58,1989706.2763888899,Below
1769,1769,13,2011-02-05,2011-02-11,3.03,127.8591,7.47,A,219622,6,2011,-1.0,No Holiday,1944438.9,1989706.2763888899,Below
1770,1770,13,2011-02-12,2011-02-18,3.06,127.9952,7.47,A,219622,7,2011,5.0,No Holiday,2003480.5899999996,1989706.2763888899,Above
1771,1771,13,2011-02-19,2011-02-25,3.12,128.13,7.47,A,219622,8,2011,1.0,No Holiday,1831933.95,1989706.2763888899,Below
1772,1772,13,2011-02-26,2011-03-04,3.23,128.2648,7.47,A,219622,9,2011,1.0,No Holiday,1894960.68,1989706.2763888899,Below
1773,1773,13,2011-03-05,2011-03-11,3.35,128.3995,7.47,A,219622,10,2011,5.0,No Holiday,1852432.58,1989706.2763888899,Below
1774,1774,13,2011-03-12,2011-03-18,3.41,128.5122,7.47,A,219622,11,2011,7.0,No Holiday,1852443.78,1989706.2763888899,Below
1775,1775,13,2011-03-19,2011-03-25,3.44,128.6161,7.47,A,219622,12,2011,6.0,No Holiday,1807545.4299999997,1989706.2763888899,Below
1776,1776,13,2011-03-26,2011-04-01,3.49,128.7199,7.193,A,219622,13,2011,6.0,No Holiday,1864238.64,1989706.2763888899,Below
1777,1777,13,2011-04-02,2011-04-08,3.55,128.8238,7.193,A,219622,14,2011,6.0,No Holiday,1887465.0399999996,1989706.2763888899,Below
1778,1778,13,2011-04-09,2011-04-15,3.62,128.9107,7.193,A,219622,15,2011,5.0,No Holiday,1950994.0399999996,1989706.2763888899,Below
1779,1779,13,2011-04-16,2011-04-22,3.66,128.9553,7.193,A,219622,16,2011,9.0,No Holiday,2124316.34,1989706.2763888899,Above
1780,1780,13,2011-04-23,2011-04-29,3.68,128.9999,7.193,A,219622,17,2011,7.0,No Holiday,1895583.12,1989706.2763888899,Below
1781,1781,13,2011-04-30,2011-05-06,3.74,129.0444,7.193,A,219622,18,2011,9.0,No Holiday,1986380.4000000004,1989706.2763888899,Below
1782,1782,13,2011-05-07,2011-05-13,3.77,129.089,7.193,A,219622,19,2011,11.0,No Holiday,1958823.56,1989706.2763888899,Below
1783,1783,13,2011-05-14,2011-05-20,3.8,129.0757,7.193,A,219622,20,2011,11.0,No Holiday,1860923.550000001,1989706.2763888899,Below
1784,1784,13,2011-05-21,2011-05-27,3.78,129.0624,7.193,A,219622,21,2011,13.0,No Holiday,1866369.93,1989706.2763888899,Below
1785,1785,13,2011-05-28,2011-06-03,3.75,129.049,7.193,A,219622,22,2011,12.0,No Holiday,1935593.8700000003,1989706.2763888899,Below
1786,1786,13,2011-06-04,2011-06-10,3.73,129.0357,7.193,A,219622,23,2011,16.0,No Holiday,1997816.98,1989706.2763888899,Above
1787,1787,13,2011-06-11,2011-06-17,3.7,129.0432,7.193,A,219622,24,2011,17.0,No Holiday,2086433.49,1989706.2763888899,Above
1788,1788,13,2011-06-18,2011-06-24,3.67,129.0663,7.193,A,219622,25,2011,19.0,No Holiday,2009163.08,1989706.2763888899,Above
1789,1789,13,2011-06-25,2011-07-01,3.61,129.0894,6.877000000000002,A,219622,26,2011,23.0,No Holiday,2048035.740000001,1989706.2763888899,Above
1790,1790,13,2011-07-02,2011-07-08,3.56,129.1125,6.877000000000002,A,219622,27,2011,25.0,Independence Day,2021699.38,1989706.2763888899,Above
1791,1791,13,2011-07-09,2011-07-15,3.55,129.1338,6.877000000000002,A,219622,28,2011,24.0,No Holiday,1956813.3100000003,1989706.2763888899,Below
1792,1792,13,2011-07-16,2011-07-22,3.56,129.1508,6.877000000000002,A,219622,29,2011,26.0,No Holiday,1987089.36,1989706.2763888899,Below
1793,1793,13,2011-07-23,2011-07-29,3.57,129.1677,6.877000000000002,A,219622,30,2011,25.0,No Holiday,1880785.69,1989706.2763888899,Below
1794,1794,13,2011-07-30,2011-08-05,3.6,129.1846,6.877000000000002,A,219622,31,2011,24.0,No Holiday,2076231.8,1989706.2763888899,Above
1795,1795,13,2011-08-06,2011-08-12,3.61,129.2016,6.877000000000002,A,219622,32,2011,24.0,No Holiday,1970341.3800000004,1989706.2763888899,Below
1796,1796,13,2011-08-13,2011-08-19,3.58,129.2406,6.877000000000002,A,219622,33,2011,25.0,No Holiday,2090340.98,1989706.2763888899,Above
1797,1797,13,2011-08-20,2011-08-26,3.57,129.2833,6.877000000000002,A,219622,34,2011,28.0,No Holiday,2035244.5400000003,1989706.2763888899,Above
1798,1798,13,2011-08-27,2011-09-02,3.58,129.3259,6.877000000000002,A,219622,35,2011,25.0,No Holiday,1953628.8200000003,1989706.2763888899,Below
1799,1799,13,2011-09-03,2011-09-09,3.62,129.3686,6.877000000000002,A,219622,36,2011,21.0,No Holiday,1872921.31,1989706.2763888899,Below
1800,1800,13,2011-09-10,2011-09-16,3.64,129.4306,6.877000000000002,A,219622,37,2011,20.0,No Holiday,1923223.82,1989706.2763888899,Below
1801,1801,13,2011-09-17,2011-09-23,3.65,129.5183,6.877000000000002,A,219622,38,2011,18.0,No Holiday,1847430.9599999997,1989706.2763888899,Below
1802,1802,13,2011-09-24,2011-09-30,3.62,129.6061,6.877000000000002,A,219622,39,2011,20.0,No Holiday,1835662.6899999997,1989706.2763888899,Below
1803,1803,13,2011-10-01,2011-10-07,3.59,129.6938,6.392,A,219622,40,2011,16.0,No Holiday,2067232.560000001,1989706.2763888899,Above
1804,1804,13,2011-10-08,2011-10-14,3.57,129.7706,6.392,A,219622,41,2011,11.0,No Holiday,1929659.0700000003,1989706.2763888899,Below
1805,1805,13,2011-10-15,2011-10-21,3.58,129.7822,6.392,A,219622,42,2011,13.0,No Holiday,1973544.27,1989706.2763888899,Below
1806,1806,13,2011-10-22,2011-10-28,3.57,129.7937,6.392,A,219622,43,2011,9.0,No Holiday,1948733.81,1989706.2763888899,Below
1807,1807,13,2011-10-29,2011-11-04,3.54,129.8052,6.392,A,219622,44,2011,6.0,No Holiday,2036317.54,1989706.2763888899,Above
1808,1808,13,2011-11-05,2011-11-11,3.51,129.8167,6.392,A,219622,45,2011,1.0,No Holiday,2111592.09,1989706.2763888899,Above
1809,1809,13,2011-11-12,2011-11-18,3.49,129.8268,6.392,A,219622,46,2011,5.0,No Holiday,2016323.51,1989706.2763888899,Above
1810,1810,13,2011-11-19,2011-11-25,3.44,129.8364,6.392,A,219622,47,2011,4.0,Thanksgiving Day,2864170.6099999994,1989706.2763888899,Above
1811,1811,13,2011-11-26,2011-12-02,3.39,129.846,6.392,A,219622,48,2011,1.0,No Holiday,2051315.6599999997,1989706.2763888899,Above
1812,1812,13,2011-12-03,2011-12-09,3.34,129.8555,6.392,A,219622,49,2011,-4.0,No Holiday,2462779.06,1989706.2763888899,Above
1813,1813,13,2011-12-10,2011-12-16,3.28,129.8981,6.392,A,219622,50,2011,-2.0,No Holiday,2760346.7100000004,1989706.2763888899,Above
1814,1814,13,2011-12-17,2011-12-23,3.19,129.9845,6.392,A,219622,51,2011,-4.0,No Holiday,3556766.03,1989706.2763888899,Above
1815,1815,13,2011-12-24,2011-12-30,3.12,130.071,6.392,A,219622,52,2011,-0.0,Christmas,1969056.9100000008,1989706.2763888899,Below
1816,1816,13,2011-12-31,2012-01-06,3.08,130.1575,6.104,A,219622,1,2012,1.0,New Year's Day,1855879.8,1989706.2763888899,Below
1817,1817,13,2011-12-31,2012-01-06,3.08,130.1575,6.104,A,219622,1,2012,1.0,No Holiday,9872.98,1989706.2763888899,Below
1818,1818,13,2012-01-07,2012-01-13,3.06,130.244,6.104,A,219622,2,2012,-4.0,No Holiday,1794962.639999999,1989706.2763888899,Below
1819,1819,13,2012-01-14,2012-01-20,3.05,130.2792,6.104,A,219622,3,2012,-0.0,No Holiday,1811606.21,1989706.2763888899,Below
1820,1820,13,2012-01-21,2012-01-27,3.06,130.3145,6.104,A,219622,4,2012,1.0,No Holiday,1733983.09,1989706.2763888899,Below
1821,1821,13,2012-01-28,2012-02-03,3.08,130.3497,6.104,A,219622,5,2012,-0.0,No Holiday,1927780.74,1989706.2763888899,Below
1822,1822,13,2012-02-04,2012-02-10,3.12,130.3849,6.104,A,219622,6,2012,1.0,No Holiday,2069284.5699999996,1989706.2763888899,Above
1823,1823,13,2012-02-11,2012-02-17,3.12,130.4546,6.104,A,219622,7,2012,3.0,No Holiday,2214477.06,1989706.2763888899,Above
1824,1824,13,2012-02-18,2012-02-24,3.14,130.5502,6.104,A,219622,8,2012,2.0,No Holiday,1929768.03,1989706.2763888899,Below
1825,1825,13,2012-02-25,2012-03-02,3.24,130.6458,6.104,A,219622,9,2012,-0.0,No Holiday,1969742.76,1989706.2763888899,Below
1826,1826,13,2012-03-03,2012-03-09,3.38,130.7414,6.104,A,219622,10,2012,3.0,No Holiday,1986445.65,1989706.2763888899,Below
1827,1827,13,2012-03-10,2012-03-16,3.53,130.8262,6.104,A,219622,11,2012,11.0,No Holiday,2025582.62,1989706.2763888899,Above
1828,1828,13,2012-03-17,2012-03-23,3.67,130.8966,6.104,A,219622,12,2012,9.0,No Holiday,1904421.74,1989706.2763888899,Below
1829,1829,13,2012-03-24,2012-03-30,3.73,130.9671,6.104,A,219622,13,2012,12.0,No Holiday,1948982.7,1989706.2763888899,Below
1830,1830,13,2012-03-31,2012-04-06,3.79,131.0375,5.965,A,219622,14,2012,9.0,No Holiday,2271614.76,1989706.2763888899,Above
1831,1831,13,2012-04-07,2012-04-13,3.83,131.108,5.965,A,219622,15,2012,11.0,No Holiday,2057637.8600000003,1989706.2763888899,Above
1832,1832,13,2012-04-14,2012-04-20,3.84,131.1173,5.965,A,219622,16,2012,10.0,No Holiday,1955689.12,1989706.2763888899,Below
1833,1833,13,2012-04-21,2012-04-27,3.84,131.1267,5.965,A,219622,17,2012,18.0,No Holiday,1970121.65,1989706.2763888899,Below
1834,1834,13,2012-04-28,2012-05-04,3.83,131.136,5.965,A,219622,18,2012,12.0,No Holiday,1995994.51,1989706.2763888899,Above
1835,1835,13,2012-05-05,2012-05-11,3.81,131.1453,5.965,A,219622,19,2012,14.0,No Holiday,2080764.1699999997,1989706.2763888899,Above
1836,1836,13,2012-05-12,2012-05-18,3.81,131.0983,5.965,A,219622,20,2012,18.0,No Holiday,2131900.55,1989706.2763888899,Above
1837,1837,13,2012-05-19,2012-05-25,3.8,131.0288,5.965,A,219622,21,2012,17.0,No Holiday,2043349.41,1989706.2763888899,Above
1838,1838,13,2012-05-26,2012-06-01,3.79,130.9592,5.965,A,219622,22,2012,16.0,No Holiday,2035431.39,1989706.2763888899,Above
1839,1839,13,2012-06-02,2012-06-08,3.78,130.8897,5.965,A,219622,23,2012,20.0,No Holiday,2182437.9000000004,1989706.2763888899,Above
