Date,Store,Fuel_Price,Pred_Fuel_Pric,CPI,Pred_CPI,Temperature_C,Pred_Temp,Unemployment,Pred_Unem,Weekly_Sales,Pred_Week_Sales,Ave_Sales,Proph_Label,Model_Label_Pred,Model_Label_Real,Real_Label
2012-04-08,15,4.19,3.3454006578796336,137.868,136.95732376676642,6.0,14.498098096630724,8.15,7.964990179667341,558585.13,650439.3608706142,623312.4749650349,Average,Average,Average,Average
2012-04-15,15,4.17,3.328451395648464,137.9231,136.9787594795125,12.0,14.565346553014038,8.15,7.969707755176179,534780.57,650575.063550794,623312.4749650349,Average,Average,Average,Average
2012-04-22,15,4.16,3.311502133417294,137.9781,137.00019519225856,5.0,14.632595009397356,8.15,7.974425330685018,527402.6199999998,650710.7662309739,623312.4749650349,Average,Average,Average,Below
2012-04-29,15,4.12,3.2945528711861236,138.0332,137.02163090500468,11.0,14.699843465780669,8.15,7.979142906193857,577868.38,650846.4689111535,623312.4749650349,Average,Average,Average,Average
2012-05-06,15,4.06,3.2776036089549545,138.0883,137.04306661775075,12.0,14.76709192216398,8.15,7.983860481702696,579539.95,650982.1715913332,623312.4749650349,Average,Average,Average,Average
2012-05-13,15,4.03,3.2606543467237836,138.1066,137.0645023304968,15.0,14.834340378547296,8.15,7.988578057211535,600050.9800000001,651117.8742715131,623312.4749650349,Average,Average,Average,Average
2012-05-20,15,3.98,3.2437050844926145,138.1102,137.08593804324292,20.0,14.901588834930616,8.15,7.9932956327203755,693780.42,651253.5769516928,623312.4749650349,Average,Average,Average,Average
2012-05-27,15,3.92,3.2267558222614436,138.1138,137.107373755989,20.0,14.968837291313926,8.15,7.998013208229213,663971.2600000001,651389.2796318725,623312.4749650349,Average,Average,Average,Average
2012-06-03,15,3.87,3.209806560030275,138.1174,137.12880946873506,15.0,15.036085747697244,8.15,8.002730783738054,611390.6699999999,651524.9823120523,623312.4749650349,Average,Average,Average,Average
2012-06-10,15,3.79,3.192857297799105,138.1295,137.15024518148115,20.0,15.103334204080555,8.15,8.00744835924689,636737.65,651660.684992232,623312.4749650349,Average,Average,Average,Average
2012-06-17,15,3.72,3.1759080355679354,138.1629,137.17168089422722,23.0,15.170582660463875,8.15,8.012165934755727,687085.6000000002,651796.3876724117,623312.4749650349,Average,Average,Average,Average
2012-06-24,15,3.67,3.158958773336765,138.1963,137.1931166069733,21.0,15.237831116847188,8.15,8.016883510264567,624099.48,651932.0903525915,623312.4749650349,Average,Average,Average,Average
2012-07-01,15,3.65,3.1420095111055955,138.2296,137.21455231971942,24.0,15.3050795732305,8.193,8.021601085773407,678024.7500000002,652067.7930327713,623312.4749650349,Average,Average,Average,Average
2012-07-08,15,3.69,3.125060248874425,138.263,137.23598803246546,23.0,15.372328029613819,8.193,8.026318661282245,591335.5000000001,652203.4957129511,623312.4749650349,Average,Average,Average,Average
2012-07-15,15,3.73,3.1081109866432564,138.2332,137.25742374521153,24.0,15.439576485997137,8.193,8.031036236791085,592369.2200000002,652339.1983931308,623312.4749650349,Average,Average,Average,Average
2012-07-22,15,3.82,3.091161724412087,138.2034,137.27885945795762,23.0,15.506824942380447,8.193,8.035753812299923,571190.8300000001,652474.9010733105,623312.4749650349,Average,Average,Average,Average
2012-07-29,15,3.82,3.074212462180916,138.1736,137.3002951707037,23.0,15.574073398763762,8.193,8.040471387808763,590739.6199999999,652610.6037534903,623312.4749650349,Average,Average,Average,Average
2012-08-05,15,3.86,3.0572631999497464,138.1438,137.32173088344976,23.0,15.641321855147078,8.193,8.045188963317601,590453.6299999998,652746.30643367,623312.4749650349,Average,Average,Average,Average
2012-08-12,15,3.96,3.0403139377185764,138.1857,137.34316659619586,21.0,15.708570311530394,8.193,8.049906538826441,579738.1999999997,652882.0091138497,623312.4749650349,Average,Average,Average,Average
2012-08-19,15,4.0,3.023364675487407,138.2815,137.36460230894193,19.0,15.775818767913707,8.193,8.054624114335278,606210.7700000004,653017.7117940296,623312.4749650349,Average,Average,Average,Average
2012-08-26,15,4.03,3.006415413256237,138.3772,137.386038021688,22.0,15.84306722429702,8.193,8.059341689844118,610185.3199999997,653153.4144742093,623312.4749650349,Average,Average,Average,Average
2012-09-02,15,4.08,2.989466151025067,138.4729,137.4074737344341,22.0,15.910315680680338,8.193,8.064059265352956,587259.8200000003,653289.117154389,623312.4749650349,Average,Average,Average,Average
2012-09-09,15,4.09,2.972516888793897,138.5673,137.4289094471802,19.0,15.977564137063654,8.193,8.068776840861794,527509.7600000001,653424.8198345688,623312.4749650349,Average,Average,Below,Below
2012-09-16,15,4.2,2.9555676265627273,138.6534,137.45034515992626,16.0,16.044812593446967,8.193,8.073494416370634,533161.64,653560.5225147486,623312.4749650349,Average,Average,Average,Average
2012-09-23,15,4.16,2.9386183643315564,138.7395,137.47178087267235,14.0,16.11206104983028,8.193,8.078211991879472,553901.97,653696.2251949285,623312.4749650349,Average,Average,Average,Average
2012-09-30,15,4.15,2.9216691021003878,138.8256,137.49321658541842,15.0,16.179309506213595,7.992000000000001,8.082929567388309,573498.6399999999,653831.9278751081,623312.4749650349,Average,Average,Average,Average
2012-10-07,15,4.19,2.9047198398692173,138.9117,137.5146522981645,10.0,16.246557962596913,7.992000000000001,8.087647142897149,551799.6300000001,653967.6305552878,623312.4749650349,Average,Average,Average,Average
2012-10-14,15,4.15,2.8877705776380487,138.8336,137.5360880109106,12.0,16.313806418980228,7.992000000000001,8.092364718405989,555652.7700000004,654103.3332354676,623312.4749650349,Average,Average,Average,Average
2012-10-21,15,4.07,2.870821315406878,138.7282,137.55752372365666,13.0,16.381054875363542,7.992000000000001,8.097082293914827,558473.6000000002,654239.0359156473,623312.4749650349,Average,Average,Average,Average
2012-01-08,16,3.08,3.2672715120876186,196.7331,196.53916073960198,-7.0,8.5780233364849,6.162000000000001,6.2006263579504575,508520.0899999999,571915.2807551129,519247.7300699301,Average,Average,Average,Average
2012-01-15,16,3.06,3.2530533310865524,196.7797,196.64732995231017,-1.0,8.63292412548379,6.162000000000001,6.195251757762739,474389.75,572910.779983081,519247.7300699301,Average,Average,Average,Average
2012-01-22,16,3.04,3.2388351500854853,196.8263,196.7554991650185,-2.0,8.687824914482679,6.162000000000001,6.189877157575018,453979.19000000024,573906.2792110493,519247.7300699301,Average,Average,Average,Average
2012-01-29,16,3.03,3.224616969084419,196.8729,196.8636683777268,-4.0,8.742725703481566,6.162000000000001,6.184502557387299,475905.1,574901.7784390176,519247.7300699301,Average,Average,Average,Average
2012-02-05,16,3.1,3.2103987880833524,196.9195,196.97183759043503,-5.0,8.797626492480461,6.162000000000001,6.17912795719958,473766.97,575897.277666986,519247.7300699301,Average,Average,Average,Average
2012-02-12,16,3.11,3.1961806070822862,196.9433,197.0800068031433,-0.0,8.852527281479349,6.162000000000001,6.1737533570118615,494069.49,576892.776894954,519247.7300699301,Average,Average,Average,Average
2012-02-19,16,3.13,3.18196242608122,196.9499,197.18817601585164,-3.0,8.90742807047824,6.162000000000001,6.168378756824142,495720.29999999993,577888.2761229224,519247.7300699301,Average,Average,Average,Average
2012-02-26,16,3.19,3.1677442450801534,196.9565,197.29634522855991,-5.0,8.962328859477127,6.162000000000001,6.163004156636423,464189.0899999999,578883.7753508906,519247.7300699301,Average,Average,Average,Average
2012-03-04,16,3.29,3.1535260640790868,196.9632,197.40451444126813,-2.0,9.017229648476018,6.162000000000001,6.157629556448701,495951.66,579879.2745788589,519247.7300699301,Average,Average,Average,Average
2012-03-11,16,3.49,3.13930788307802,197.0457,197.51268365397644,3.0,9.072130437474907,6.162000000000001,6.1522549562609825,520850.7100000001,580874.7738068271,519247.7300699301,Average,Average,Average,Average
2012-03-18,16,3.66,3.1250897020769535,197.2295,197.6208528666847,4.0,9.127031226473797,6.162000000000001,6.146880356073263,493503.89,581870.2730347954,519247.7300699301,Average,Average,Average,Average
2012-03-25,16,3.75,3.1108715210758877,197.4133,197.72902207939302,9.0,9.181932015472684,6.162000000000001,6.141505755885544,485095.4099999997,582865.7722627637,519247.7300699301,Average,Average,Average,Average
2012-04-01,16,3.85,3.096653340074821,197.5971,197.83719129210124,9.0,9.236832804471577,6.169,6.136131155697824,502662.06999999995,583861.2714907319,519247.7300699301,Average,Average,Average,Average
2012-04-08,16,3.9,3.0824351590737544,197.7809,197.94536050480957,8.0,9.291733593470468,6.169,6.1307565555101045,450756.7099999999,584856.7707187004,519247.7300699301,Average,Average,Average,Average
2012-04-15,16,3.94,3.068216978072688,197.7227,198.05352971751785,6.0,9.346634382469356,6.169,6.125381955322385,436221.26,585852.2699466684,519247.7300699301,Average,Average,Below,Below
2012-04-22,16,3.93,3.0539987970716216,197.6645,198.1616989302261,15.0,9.401535171468248,6.169,6.120007355134666,398445.15,586847.7691746367,519247.7300699301,Average,Average,Below,Below
2012-04-29,16,3.9,3.0397806160705554,197.6064,198.26986814293443,11.0,9.456435960467138,6.169,6.114632754946946,426959.62000000005,587843.268402605,519247.7300699301,Average,Average,Below,Below
2012-05-06,16,3.87,3.0255624350694887,197.5482,198.3780373556427,12.0,9.511336749466023,6.169,6.109258154759227,479855.00000000006,588838.7676305732,519247.7300699301,Average,Average,Average,Average
2012-05-13,16,3.84,3.0113442540684217,197.5553,198.48620656835087,14.0,9.566237538464916,6.169,6.103883554571508,493506.47,589834.2668585414,519247.7300699301,Average,Average,Average,Average
2012-05-20,16,3.8,2.9971260730673563,197.5886,198.59437578105926,14.0,9.621138327463807,6.169,6.098508954383787,518045.09,590829.7660865097,519247.7300699301,Average,Average,Average,Average
2012-05-27,16,3.76,2.9829078920662893,197.6219,198.70254499376748,15.0,9.676039116462695,6.169,6.093134354196067,532311.9299999999,591825.2653144778,519247.7300699301,Average,Average,Average,Average
2012-06-03,16,3.74,2.968689711065223,197.6552,198.81071420647575,19.0,9.730939905461584,6.169,6.087759754008349,603618.8899999997,592820.7645424461,519247.7300699301,Average,Average,Average,Above
2012-06-10,16,3.72,2.9544715300641564,197.6923,198.91888341918403,19.0,9.785840694460477,6.169,6.0823851538206295,570045.7899999999,593816.2637704144,519247.7300699301,Average,Average,Average,Average
2012-06-17,16,3.74,2.94025334906309,197.7389,199.02705263189233,21.0,9.840741483459363,6.169,6.077010553632911,581745.72,594811.7629983827,519247.7300699301,Average,Average,Average,Average
2012-06-24,16,3.69,2.926035168062024,197.7856,199.13522184460055,25.0,9.895642272458252,6.169,6.07163595344519,570162.2799999998,595807.2622263508,519247.7300699301,Average,Average,Average,Average
2012-07-01,16,3.65,2.911816987060957,197.8322,199.24339105730888,21.0,9.950543061457145,6.061,6.066261353257471,641763.5299999999,596802.7614543191,519247.7300699301,Average,Average,Average,Above
2012-07-08,16,3.61,2.8975988060598907,197.8789,199.35156027001722,21.0,10.005443850456032,6.061,6.060886753069752,569005.0600000003,597798.2606822874,519247.7300699301,Above,Average,Average,Average
2012-07-15,16,3.58,2.8833806250588236,197.929,199.4597294827254,20.0,10.060344639454922,6.061,6.055512152882033,565297.5399999999,598793.7599102557,519247.7300699301,Above,Average,Average,Average
2012-07-22,16,3.57,2.8691624440577583,197.9792,199.56789869543368,21.0,10.115245428453813,6.061,6.050137552694312,539337.8699999999,599789.259138224,519247.7300699301,Above,Average,Average,Average
2012-07-29,16,3.53,2.8549442630566912,198.0294,199.67606790814202,20.0,10.170146217452704,6.061,6.044762952506592,584000.7100000003,600784.7583661921,519247.7300699301,Above,Average,Average,Average
2012-08-05,16,3.51,2.8407260820556246,198.0796,199.78423712085026,21.0,10.225047006451591,6.061,6.039388352318874,554036.8400000002,601780.2575941604,519247.7300699301,Above,Average,Average,Average
2012-08-12,16,3.54,2.8265079010545584,198.1001,199.8924063335585,17.0,10.27994779545048,6.061,6.0340137521311545,521896.6000000001,602775.7568221287,519247.7300699301,Above,Average,Average,Average
2012-08-19,16,3.56,2.812289720053492,198.0984,200.00057554626682,16.0,10.334848584449373,6.061,6.028639151943433,551152.15,603771.2560500968,519247.7300699301,Above,Average,Average,Average
2012-08-26,16,3.56,2.7980715390524256,198.0967,200.10874475897504,18.0,10.389749373448259,6.061,6.023264551755714,551837.31,604766.7552780651,519247.7300699301,Above,Average,Average,Average
2012-09-02,16,3.6,2.783853358051359,198.095,200.2169139716834,16.0,10.44465016244715,6.061,6.017889951567995,537138.58,605762.2545060335,519247.7300699301,Above,Below,Average,Average
2012-09-09,16,3.66,2.7696351770502927,198.1267,200.32508318439164,14.0,10.499550951446038,6.061,6.0125153513802765,526525.16,606757.7537340018,519247.7300699301,Above,Below,Average,Average
2012-09-16,16,3.76,2.755416996049226,198.3585,200.43325239709992,14.0,10.554451740444929,6.061,6.007140751192557,509942.56,607753.2529619699,519247.7300699301,Above,Below,Average,Average
2012-09-23,16,3.79,2.74119881504816,198.5903,200.5414216098082,11.0,10.609352529443822,6.061,6.001766151004838,469607.73,608748.7521899382,519247.7300699301,Above,Average,Average,Average
2012-09-30,16,3.78,2.726980634047093,198.8221,200.64959082251653,10.0,10.664253318442707,5.847,5.996391550817117,471281.68000000005,609744.2514179065,519247.7300699301,Above,Average,Average,Average
2012-10-07,16,3.76,2.712762453046027,199.0539,200.75776003522475,6.0,10.719154107441598,5.847,5.9910169506293975,491817.18999999977,610739.7506458747,519247.7300699301,Above,Average,Average,Average
2012-10-14,16,3.75,2.6985442720449604,199.1482,200.86592924793305,5.0,10.77405489644049,5.847,5.985642350441678,577198.97,611735.2498738429,519247.7300699301,Above,Average,Average,Average
2012-10-21,16,3.69,2.6843260910438937,199.2195,200.97409846064133,5.0,10.828955685439382,5.847,5.980267750253959,475770.1400000001,612730.7491018111,519247.7300699301,Above,Average,Average,Average
2012-01-08,17,3.06,3.2862334467516696,130.244,130.16517554139318,-7.0,9.353837629092276,6.403,6.541833657365599,873576.9599999997,952537.9095442778,887375.9640972227,Average,Average,Average,Average
2012-01-15,17,3.05,3.2709763045639537,130.2792,130.20635690020978,-3.0,9.407578992192823,6.403,6.532570444738884,809272.6499999998,954181.6909949712,887375.9640972227,Average,Average,Average,Average
2012-01-22,17,3.06,3.2557191623762374,130.3145,130.2475382590264,-1.0,9.461320355293367,6.403,6.5233072321121695,769522.3299999995,955825.4724456643,887375.9640972227,Average,Average,Average,Average
2012-01-29,17,3.08,3.240462020188522,130.3497,130.28871961784304,-3.0,9.515061718393913,6.403,6.5140440194854525,864852.85,957469.2538963576,887375.9640972227,Average,Below,Average,Average
2012-02-05,17,3.12,3.2252048780008056,130.3849,130.32990097665967,-5.0,9.568803081494456,6.403,6.504780806858737,880165.7000000002,959113.0353470508,887375.9640972227,Average,Below,Average,Average
2012-02-12,17,3.12,3.209947735813089,130.4546,130.37108233547627,-1.0,9.622544444595002,6.403,6.495517594232024,927084.65,960756.816797744,887375.9640972227,Average,Above,Average,Average
2012-02-19,17,3.14,3.1946905936253733,130.5502,130.41226369429293,-1.0,9.676285807695548,6.403,6.486254381605308,843864.4299999998,962400.5982484374,887375.9640972227,Average,Above,Average,Average
2012-02-26,17,3.24,3.179433451437657,130.6458,130.4534450531095,-3.0,9.730027170796092,6.403,6.476991168978594,856178.47,964044.3796991308,887375.9640972227,Average,Average,Average,Average
2012-03-04,17,3.38,3.164176309249941,130.7414,130.49462641192616,-0.0,9.783768533896637,6.403,6.467727956351879,860224.98,965688.161149824,887375.9640972227,Average,Average,Above,Average
2012-03-11,17,3.53,3.1489191670622247,130.8262,130.5358077707428,6.0,9.83750989699718,6.403,6.458464743725162,853136.46,967331.9426005172,887375.9640972227,Average,Average,Average,Average
2012-03-18,17,3.67,3.133662024874509,130.8966,130.57698912955942,5.0,9.891251260097727,6.403,6.4492015310984465,851762.28,968975.7240512104,887375.9640972227,Average,Average,Average,Average
2012-03-25,17,3.73,3.1184048826867934,130.9671,130.618170488376,7.0,9.944992623198269,6.403,6.439938318471732,872469.0299999998,970619.5055019037,887375.9640972227,Average,Average,Average,Average
2012-04-01,17,3.79,3.103147740499077,131.0375,130.65935184719265,7.0,9.998733986298816,6.235,6.430675105845017,986922.62,972263.2869525972,887375.9640972227,Average,Average,Average,Average
